Model,Producent,Data produkcji,Moc WiFi,Moc Ethernetu,Liczba gniazd Ethernet,Rodzaj sygnału WiFi,Obsługa 5G,Wersja firmware,Maksymalna przepustowość WiFi,Maksymalna przepustowość Ethernet,Lista funkcji
Netgear RAX70,Netgear,2016,25 dBm,1 Gbps,4,"802.11ac, Dual Band (2.4/5 GHz)",Tak,16.12.80,1300 Mbps,1 Gbps,"WPA2, MU-MIMO, Beamforming, USB 3.0, Guest Network"
Netgear RAX70,Netgear,2017,27 dBm,1 Gbps,5,"802.11ac Wave 2, Dual Band (2.4/5 GHz)",Tak,17.1.79,3000 Mbps,1 Gbps,"WPA2, WPA3, MU-MIMO, OFDMA, Beamforming, USB 3.0, AiMesh, Mesh"
Netgear RAX70,Netgear,2018,27 dBm,1 Gbps,5,"802.11ac Wave 2, Tri-Band (2.4/5/5 GHz)",Tak,18.7.19,2600 Mbps,1 Gbps,"WPA2, WPA3, MU-MIMO, OFDMA, Beamforming, USB 3.0, AiMesh, Mesh"
Netgear RAX70,Netgear,2019,27 dBm,1 Gbps,4,"802.11ac Wave 2, Tri-Band (2.4/5/5 GHz)",Tak,19.4.95,5400 Mbps,1 Gbps,"WPA2, WPA3, MU-MIMO, OFDMA, Beamforming, USB 3.0, AiMesh, Mesh"
Netgear RAX70,Netgear,2020,23 dBm,2.5 Gbps,5,"802.11ac Wave 2, Tri-Band (2.4/5/5 GHz)",Tak,20.10.23,1750 Mbps,2.5 Gbps,"WPA2, WPA3, MU-MIMO, OFDMA, Beamforming, USB 3.0, AiMesh, Mesh"
Netgear RAX70,Netgear,2021,30 dBm,10 Gbps,8,"802.11ax (WiFi 6E), Tri-Band (2.4/5/6 GHz)",Tak,21.11.25,6000 Mbps,10 Gbps,"WPA3, MU-MIMO, OFDMA, Multi-Link Operation, 6 GHz band, USB 3.0, Mesh"
Netgear RAX70,Netgear,2022,30 dBm,1 Gbps,5,"802.11ax (WiFi 6), Dual Band (2.4/5 GHz)",Tak,22.3.56,9600 Mbps,1 Gbps,"WPA3, MU-MIMO, OFDMA, Multi-Link Operation, 6 GHz band, USB 3.0, Mesh"
Netgear RAX70,Netgear,2023,30 dBm,1 Gbps,5,"802.11ax (WiFi 6E), Dual Band (2.4/5 GHz)",Tak,23.2.11,4800 Mbps,1 Gbps,"WPA3, MU-MIMO, OFDMA, Multi-Link Operation, 6 GHz band, USB 3.0, Mesh"
Netgear RAX70,Netgear,2024,30 dBm,10 Gbps,4,"802.11be (WiFi 7), Quad-Band",Tak,24.2.75,10800 Mbps,10 Gbps,"WPA3, Multi-Link Operation, 320MHz channels, MLO, BE, 10G ports"
Netgear RAX70,Netgear,2025,27 dBm,2.5 Gbps,10,"802.11ax (WiFi 6E), Quad-Band",Tak,25.10.87,10800 Mbps,2.5 Gbps,"WPA3, Multi-Link Operation, 320MHz channels, MLO, BE, 10G ports"
Netgear RAX75,Netgear,2005,15 dBm,100 Mbps,4,"802.11g, Single Band 2.4 GHz",Nie,5.11.30,54 Mbps,100 Mbps,"WPA, WPA2, Firewall, NAT"
Netgear RAX75,Netgear,2006,15 dBm,100 Mbps,4,"802.11g, Single Band 2.4 GHz",Nie,6.4.47,54 Mbps,100 Mbps,"WPA, WPA2, Firewall, NAT"
Netgear RAX75,Netgear,2007,20 dBm,100 Mbps,4,"802.11n, Single Band 2.4 GHz",Nie,7.12.3,150 Mbps,100 Mbps,"WPA2, QoS, WPS, USB 2.0"
Netgear RAX75,Netgear,2008,18 dBm,1 Gbps,4,"802.11n, Single Band 2.4 GHz",Nie,8.2.1,150 Mbps,1 Gbps,"WPA2, QoS, WPS, USB 2.0"
Netgear RAX75,Netgear,2009,20 dBm,1 Gbps,4,"802.11n, Single Band 2.4 GHz",Nie,9.4.24,150 Mbps,1 Gbps,"WPA2, QoS, WPS, USB 2.0"
Netgear RAX75,Netgear,2010,23 dBm,100 Mbps,5,"802.11n, Single Band 2.4 GHz",Nie,10.12.63,450 Mbps,100 Mbps,"WPA2, QoS, Guest Network, USB 2.0"
Netgear RAX75,Netgear,2011,20 dBm,1 Gbps,5,"802.11n, Dual Band (2.4/5 GHz)",Tak,11.11.81,600 Mbps,1 Gbps,"WPA2, QoS, Guest Network, USB 2.0"
Netgear RAX75,Netgear,2012,20 dBm,1 Gbps,5,"802.11n, Dual Band (2.4/5 GHz)",Tak,12.9.31,300 Mbps,1 Gbps,"WPA2, QoS, Guest Network, USB 2.0"
Netgear RAX75,Netgear,2013,20 dBm,1 Gbps,5,"802.11ac, Tri-Band (2.4/5/5 GHz)",Tak,13.2.9,867 Mbps,1 Gbps,"WPA2, MU-MIMO, Beamforming, USB 3.0, Guest Network"
Netgear RAX75,Netgear,2014,20 dBm,1 Gbps,8,"802.11ac, Dual Band (2.4/5 GHz)",Tak,14.2.62,1200 Mbps,1 Gbps,"WPA2, MU-MIMO, Beamforming, USB 3.0, Guest Network"
Netgear RAX75,Netgear,2015,23 dBm,1 Gbps,4,"802.11ac, Tri-Band (2.4/5/5 GHz)",Tak,15.6.70,1300 Mbps,1 Gbps,"WPA2, MU-MIMO, Beamforming, USB 3.0, Guest Network"
Netgear RAX75,Netgear,2016,23 dBm,1 Gbps,4,"802.11ac, Tri-Band (2.4/5/5 GHz)",Tak,16.3.33,867 Mbps,1 Gbps,"WPA2, MU-MIMO, Beamforming, USB 3.0, Guest Network"
Netgear RAX75,Netgear,2017,23 dBm,1 Gbps,8,"802.11ac Wave 2, Tri-Band (2.4/5/5 GHz)",Tak,17.1.10,3000 Mbps,1 Gbps,"WPA2, WPA3, MU-MIMO, OFDMA, Beamforming, USB 3.0, AiMesh, Mesh"
Netgear RAX75,Netgear,2018,27 dBm,2.5 Gbps,4,"802.11ax (WiFi 6), Tri-Band (2.4/5/5 GHz)",Tak,18.11.4,5400 Mbps,2.5 Gbps,"WPA2, WPA3, MU-MIMO, OFDMA, Beamforming, USB 3.0, AiMesh, Mesh"
Netgear RAX75,Netgear,2019,23 dBm,1 Gbps,4,"802.11ac Wave 2, Dual Band (2.4/5 GHz)",Tak,19.1.14,2600 Mbps,1 Gbps,"WPA2, WPA3, MU-MIMO, OFDMA, Beamforming, USB 3.0, AiMesh, Mesh"
Netgear RAX75,Netgear,2020,25 dBm,2.5 Gbps,8,"802.11ac Wave 2, Tri-Band (2.4/5/5 GHz)",Tak,20.0.34,1750 Mbps,2.5 Gbps,"WPA2, WPA3, MU-MIMO, OFDMA, Beamforming, USB 3.0, AiMesh, Mesh"
Netgear RAX75,Netgear,2021,25 dBm,1 Gbps,8,"802.11ax (WiFi 6), Tri-Band (2.4/5/6 GHz)",Tak,21.11.78,5400 Mbps,1 Gbps,"WPA3, MU-MIMO, OFDMA, Multi-Link Operation, 6 GHz band, USB 3.0, Mesh"
Netgear RAX75,Netgear,2022,30 dBm,2.5 Gbps,5,"802.11ax (WiFi 6E), Tri-Band (2.4/5/6 GHz)",Tak,22.1.33,3000 Mbps,2.5 Gbps,"WPA3, MU-MIMO, OFDMA, Multi-Link Operation, 6 GHz band, USB 3.0, Mesh"
Netgear RAX75,Netgear,2023,25 dBm,10 Gbps,8,"802.11ax (WiFi 6E), Tri-Band (2.4/5/6 GHz)",Tak,23.0.70,4800 Mbps,10 Gbps,"WPA3, MU-MIMO, OFDMA, Multi-Link Operation, 6 GHz band, USB 3.0, Mesh"
Netgear RAX75,Netgear,2024,30 dBm,2.5 Gbps,4,"802.11ax (WiFi 6E), Quad-Band",Tak,24.11.77,23000 Mbps,2.5 Gbps,"WPA3, Multi-Link Operation, 320MHz channels, MLO, BE, 10G ports"
Netgear RAX75,Netgear,2025,27 dBm,10 Gbps,5,"802.11be (WiFi 7), Tri-Band (2.4/5/6 GHz)",Tak,25.11.58,19000 Mbps,10 Gbps,"WPA3, Multi-Link Operation, 320MHz channels, MLO, BE, 10G ports"
Netgear RAX78,Netgear,2005,18 dBm,100 Mbps,4,"802.11g, Single Band 2.4 GHz",Nie,5.0.37,54 Mbps,100 Mbps,"WPA, WPA2, Firewall, NAT"
Netgear RAX78,Netgear,2006,18 dBm,100 Mbps,4,"802.11g, Single Band 2.4 GHz",Nie,6.12.48,54 Mbps,100 Mbps,"WPA, WPA2, Firewall, NAT"
Netgear RAX78,Netgear,2007,18 dBm,100 Mbps,4,"802.11n, Dual Band (2.4/5 GHz)",Tak,7.3.12,150 Mbps,100 Mbps,"WPA2, QoS, WPS, USB 2.0"
Netgear RAX78,Netgear,2008,18 dBm,100 Mbps,4,"802.11n, Dual Band (2.4/5 GHz)",Tak,8.3.61,150 Mbps,100 Mbps,"WPA2, QoS, WPS, USB 2.0"
Netgear RAX78,Netgear,2009,20 dBm,100 Mbps,4,"802.11n, Single Band 2.4 GHz",Nie,9.6.81,300 Mbps,100 Mbps,"WPA2, QoS, WPS, USB 2.0"
Netgear RAX78,Netgear,2010,23 dBm,1 Gbps,4,"802.11n, Single Band 2.4 GHz",Nie,10.7.16,600 Mbps,1 Gbps,"WPA2, QoS, Guest Network, USB 2.0"
Netgear RAX78,Netgear,2011,18 dBm,100 Mbps,4,"802.11n, Single Band 2.4 GHz",Nie,11.7.72,600 Mbps,100 Mbps,"WPA2, QoS, Guest Network, USB 2.0"
Netgear RAX78,Netgear,2012,18 dBm,100 Mbps,5,"802.11n, Single Band 2.4 GHz",Nie,12.0.9,450 Mbps,100 Mbps,"WPA2, QoS, Guest Network, USB 2.0"
Netgear RAX78,Netgear,2013,20 dBm,1 Gbps,5,"802.11ac, Dual Band (2.4/5 GHz)",Tak,13.12.61,1750 Mbps,1 Gbps,"WPA2, MU-MIMO, Beamforming, USB 3.0, Guest Network"
Netgear RAX78,Netgear,2014,25 dBm,1 Gbps,5,"802.11ac, Dual Band (2.4/5 GHz)",Tak,14.12.85,1900 Mbps,1 Gbps,"WPA2, MU-MIMO, Beamforming, USB 3.0, Guest Network"
Netgear RAX78,Netgear,2015,23 dBm,1 Gbps,8,"802.11ac, Tri-Band (2.4/5/5 GHz)",Tak,15.0.39,1200 Mbps,1 Gbps,"WPA2, MU-MIMO, Beamforming, USB 3.0, Guest Network"
Netgear RAX78,Netgear,2016,25 dBm,1 Gbps,8,"802.11ac, Tri-Band (2.4/5/5 GHz)",Tak,16.12.99,1200 Mbps,1 Gbps,"WPA2, MU-MIMO, Beamforming, USB 3.0, Guest Network"
Netgear RAX78,Netgear,2017,25 dBm,1 Gbps,8,"802.11ax (WiFi 6), Dual Band (2.4/5 GHz)",Tak,17.5.51,3000 Mbps,1 Gbps,"WPA2, WPA3, MU-MIMO, OFDMA, Beamforming, USB 3.0, AiMesh, Mesh"
Netgear RAX78,Netgear,2018,23 dBm,2.5 Gbps,4,"802.11ax (WiFi 6), Dual Band (2.4/5 GHz)",Tak,18.11.87,2100 Mbps,2.5 Gbps,"WPA2, WPA3, MU-MIMO, OFDMA, Beamforming, USB 3.0, AiMesh, Mesh"
Netgear RAX78,Netgear,2019,23 dBm,1 Gbps,5,"802.11ac Wave 2, Dual Band (2.4/5 GHz)",Tak,19.8.3,3000 Mbps,1 Gbps,"WPA2, WPA3, MU-MIMO, OFDMA, Beamforming, USB 3.0, AiMesh, Mesh"
Netgear RAX78,Netgear,2020,23 dBm,1 Gbps,5,"802.11ac Wave 2, Dual Band (2.4/5 GHz)",Tak,20.2.54,1750 Mbps,1 Gbps,"WPA2, WPA3, MU-MIMO, OFDMA, Beamforming, USB 3.0, AiMesh, Mesh"
Netgear RAX78,Netgear,2021,30 dBm,2.5 Gbps,8,"802.11ax (WiFi 6E), Dual Band (2.4/5 GHz)",Tak,21.5.48,5400 Mbps,2.5 Gbps,"WPA3, MU-MIMO, OFDMA, Multi-Link Operation, 6 GHz band, USB 3.0, Mesh"
Netgear RAX78,Netgear,2022,30 dBm,1 Gbps,5,"802.11ax (WiFi 6E), Dual Band (2.4/5 GHz)",Tak,22.0.37,10800 Mbps,1 Gbps,"WPA3, MU-MIMO, OFDMA, Multi-Link Operation, 6 GHz band, USB 3.0, Mesh"
Netgear RAX78,Netgear,2023,27 dBm,10 Gbps,5,"802.11ax (WiFi 6), Dual Band (2.4/5 GHz)",Tak,23.8.83,6000 Mbps,10 Gbps,"WPA3, MU-MIMO, OFDMA, Multi-Link Operation, 6 GHz band, USB 3.0, Mesh"
Netgear RAX78,Netgear,2024,30 dBm,2.5 Gbps,10,"802.11ax (WiFi 6E), Tri-Band (2.4/5/6 GHz)",Tak,24.9.85,10800 Mbps,2.5 Gbps,"WPA3, Multi-Link Operation, 320MHz channels, MLO, BE, 10G ports"
Netgear RAX78,Netgear,2025,30 dBm,10 Gbps,8,"802.11be (WiFi 7), Quad-Band",Tak,25.6.71,33000 Mbps,10 Gbps,"WPA3, Multi-Link Operation, 320MHz channels, MLO, BE, 10G ports"
Netgear RAX80,Netgear,2005,15 dBm,100 Mbps,4,"802.11g, Single Band 2.4 GHz",Nie,5.4.83,54 Mbps,100 Mbps,"WPA, WPA2, Firewall, NAT"
Netgear RAX80,Netgear,2006,15 dBm,100 Mbps,4,"802.11g, Single Band 2.4 GHz",Nie,6.4.32,54 Mbps,100 Mbps,"WPA, WPA2, Firewall, NAT"
Netgear RAX80,Netgear,2007,20 dBm,100 Mbps,4,"802.11n, Dual Band (2.4/5 GHz)",Tak,7.3.63,150 Mbps,100 Mbps,"WPA2, QoS, WPS, USB 2.0"
Netgear RAX80,Netgear,2008,18 dBm,100 Mbps,4,"802.11n, Dual Band (2.4/5 GHz)",Tak,8.8.92,150 Mbps,100 Mbps,"WPA2, QoS, WPS, USB 2.0"
Netgear RAX80,Netgear,2009,18 dBm,100 Mbps,4,"802.11n, Dual Band (2.4/5 GHz)",Tak,9.4.43,150 Mbps,100 Mbps,"WPA2, QoS, WPS, USB 2.0"
Netgear RAX80,Netgear,2010,18 dBm,100 Mbps,4,"802.11n, Single Band 2.4 GHz",Nie,10.5.10,300 Mbps,100 Mbps,"WPA2, QoS, Guest Network, USB 2.0"
Netgear RAX80,Netgear,2011,18 dBm,100 Mbps,4,"802.11n, Single Band 2.4 GHz",Nie,11.2.71,450 Mbps,100 Mbps,"WPA2, QoS, Guest Network, USB 2.0"
Netgear RAX80,Netgear,2012,23 dBm,100 Mbps,5,"802.11n, Dual Band (2.4/5 GHz)",Tak,12.0.53,300 Mbps,100 Mbps,"WPA2, QoS, Guest Network, USB 2.0"
Netgear RAX80,Netgear,2013,20 dBm,1 Gbps,5,"802.11ac, Dual Band (2.4/5 GHz)",Tak,13.12.49,1300 Mbps,1 Gbps,"WPA2, MU-MIMO, Beamforming, USB 3.0, Guest Network"
Netgear RAX80,Netgear,2014,23 dBm,1 Gbps,4,"802.11ac, Dual Band (2.4/5 GHz)",Tak,14.5.62,1750 Mbps,1 Gbps,"WPA2, MU-MIMO, Beamforming, USB 3.0, Guest Network"
Netgear RAX80,Netgear,2015,23 dBm,1 Gbps,5,"802.11ac, Dual Band (2.4/5 GHz)",Tak,15.11.78,1750 Mbps,1 Gbps,"WPA2, MU-MIMO, Beamforming, USB 3.0, Guest Network"
Netgear RAX80,Netgear,2016,23 dBm,1 Gbps,4,"802.11ac, Dual Band (2.4/5 GHz)",Tak,16.5.46,1200 Mbps,1 Gbps,"WPA2, MU-MIMO, Beamforming, USB 3.0, Guest Network"
Netgear RAX80,Netgear,2017,27 dBm,1 Gbps,4,"802.11ax (WiFi 6), Dual Band (2.4/5 GHz)",Tak,17.9.77,1750 Mbps,1 Gbps,"WPA2, WPA3, MU-MIMO, OFDMA, Beamforming, USB 3.0, AiMesh, Mesh"
Netgear RAX80,Netgear,2018,27 dBm,2.5 Gbps,4,"802.11ac Wave 2, Dual Band (2.4/5 GHz)",Tak,18.2.91,2600 Mbps,2.5 Gbps,"WPA2, WPA3, MU-MIMO, OFDMA, Beamforming, USB 3.0, AiMesh, Mesh"
Netgear RAX80,Netgear,2019,23 dBm,1 Gbps,8,"802.11ax (WiFi 6), Tri-Band (2.4/5/5 GHz)",Tak,19.8.46,1750 Mbps,1 Gbps,"WPA2, WPA3, MU-MIMO, OFDMA, Beamforming, USB 3.0, AiMesh, Mesh"
Netgear RAX80,Netgear,2020,27 dBm,1 Gbps,4,"802.11ac Wave 2, Tri-Band (2.4/5/5 GHz)",Tak,20.6.16,4800 Mbps,1 Gbps,"WPA2, WPA3, MU-MIMO, OFDMA, Beamforming, USB 3.0, AiMesh, Mesh"
Netgear RAX80,Netgear,2021,25 dBm,10 Gbps,4,"802.11ax (WiFi 6), Tri-Band (2.4/5/6 GHz)",Tak,21.2.20,9600 Mbps,10 Gbps,"WPA3, MU-MIMO, OFDMA, Multi-Link Operation, 6 GHz band, USB 3.0, Mesh"
Netgear RAX80,Netgear,2022,25 dBm,2.5 Gbps,5,"802.11ax (WiFi 6), Dual Band (2.4/5 GHz)",Tak,22.11.43,10800 Mbps,2.5 Gbps,"WPA3, MU-MIMO, OFDMA, Multi-Link Operation, 6 GHz band, USB 3.0, Mesh"
Netgear RAX80,Netgear,2023,27 dBm,1 Gbps,8,"802.11ax (WiFi 6), Dual Band (2.4/5 GHz)",Tak,23.12.90,10800 Mbps,1 Gbps,"WPA3, MU-MIMO, OFDMA, Multi-Link Operation, 6 GHz band, USB 3.0, Mesh"
Netgear RAX80,Netgear,2024,30 dBm,10 Gbps,10,"802.11be (WiFi 7), Tri-Band (2.4/5/6 GHz)",Tak,24.10.22,10800 Mbps,10 Gbps,"WPA3, Multi-Link Operation, 320MHz channels, MLO, BE, 10G ports"
Netgear RAX80,Netgear,2025,30 dBm,10 Gbps,4,"802.11ax (WiFi 6E), Tri-Band (2.4/5/6 GHz)",Tak,25.4.87,23000 Mbps,10 Gbps,"WPA3, Multi-Link Operation, 320MHz channels, MLO, BE, 10G ports"
Netgear RAX120,Netgear,2005,15 dBm,100 Mbps,4,"802.11g, Single Band 2.4 GHz",Nie,5.10.16,54 Mbps,100 Mbps,"WPA, WPA2, Firewall, NAT"
Netgear RAX120,Netgear,2006,15 dBm,100 Mbps,4,"802.11g, Single Band 2.4 GHz",Nie,6.1.99,54 Mbps,100 Mbps,"WPA, WPA2, Firewall, NAT"
Netgear RAX120,Netgear,2007,18 dBm,100 Mbps,4,"802.11n, Dual Band (2.4/5 GHz)",Tak,7.5.50,150 Mbps,100 Mbps,"WPA2, QoS, WPS, USB 2.0"
Netgear RAX120,Netgear,2008,20 dBm,100 Mbps,4,"802.11n, Dual Band (2.4/5 GHz)",Tak,8.12.12,150 Mbps,100 Mbps,"WPA2, QoS, WPS, USB 2.0"
Netgear RAX120,Netgear,2009,18 dBm,1 Gbps,4,"802.11n, Single Band 2.4 GHz",Nie,9.12.24,150 Mbps,1 Gbps,"WPA2, QoS, WPS, USB 2.0"
Netgear RAX120,Netgear,2010,18 dBm,1 Gbps,5,"802.11n, Single Band 2.4 GHz",Nie,10.2.97,450 Mbps,1 Gbps,"WPA2, QoS, Guest Network, USB 2.0"
Netgear RAX120,Netgear,2011,20 dBm,1 Gbps,4,"802.11n, Dual Band (2.4/5 GHz)",Tak,11.2.76,300 Mbps,1 Gbps,"WPA2, QoS, Guest Network, USB 2.0"
Netgear RAX120,Netgear,2012,18 dBm,100 Mbps,5,"802.11n, Dual Band (2.4/5 GHz)",Tak,12.0.6,300 Mbps,100 Mbps,"WPA2, QoS, Guest Network, USB 2.0"
Netgear RAX120,Netgear,2013,20 dBm,1 Gbps,4,"802.11ac, Dual Band (2.4/5 GHz)",Tak,13.7.5,1750 Mbps,1 Gbps,"WPA2, MU-MIMO, Beamforming, USB 3.0, Guest Network"
Netgear RAX120,Netgear,2014,25 dBm,1 Gbps,5,"802.11ac, Tri-Band (2.4/5/5 GHz)",Tak,14.10.89,1900 Mbps,1 Gbps,"WPA2, MU-MIMO, Beamforming, USB 3.0, Guest Network"
Netgear RAX120,Netgear,2015,23 dBm,1 Gbps,5,"802.11ac, Dual Band (2.4/5 GHz)",Tak,15.9.11,1300 Mbps,1 Gbps,"WPA2, MU-MIMO, Beamforming, USB 3.0, Guest Network"
Netgear RAX120,Netgear,2016,20 dBm,1 Gbps,4,"802.11ac, Tri-Band (2.4/5/5 GHz)",Tak,16.9.43,1750 Mbps,1 Gbps,"WPA2, MU-MIMO, Beamforming, USB 3.0, Guest Network"
Netgear RAX120,Netgear,2017,27 dBm,1 Gbps,4,"802.11ax (WiFi 6), Tri-Band (2.4/5/5 GHz)",Tak,17.6.33,5400 Mbps,1 Gbps,"WPA2, WPA3, MU-MIMO, OFDMA, Beamforming, USB 3.0, AiMesh, Mesh"
Netgear RAX120,Netgear,2018,25 dBm,1 Gbps,8,"802.11ax (WiFi 6), Dual Band (2.4/5 GHz)",Tak,18.7.75,4800 Mbps,1 Gbps,"WPA2, WPA3, MU-MIMO, OFDMA, Beamforming, USB 3.0, AiMesh, Mesh"
Netgear RAX120,Netgear,2019,27 dBm,2.5 Gbps,4,"802.11ax (WiFi 6), Tri-Band (2.4/5/5 GHz)",Tak,19.9.34,2100 Mbps,2.5 Gbps,"WPA2, WPA3, MU-MIMO, OFDMA, Beamforming, USB 3.0, AiMesh, Mesh"
Netgear RAX120,Netgear,2020,23 dBm,2.5 Gbps,8,"802.11ax (WiFi 6), Dual Band (2.4/5 GHz)",Tak,20.11.27,3000 Mbps,2.5 Gbps,"WPA2, WPA3, MU-MIMO, OFDMA, Beamforming, USB 3.0, AiMesh, Mesh"
Netgear RAX120,Netgear,2021,30 dBm,2.5 Gbps,4,"802.11ax (WiFi 6E), Tri-Band (2.4/5/6 GHz)",Tak,21.1.82,10800 Mbps,2.5 Gbps,"WPA3, MU-MIMO, OFDMA, Multi-Link Operation, 6 GHz band, USB 3.0, Mesh"
Netgear RAX120,Netgear,2022,30 dBm,10 Gbps,8,"802.11ax (WiFi 6E), Dual Band (2.4/5 GHz)",Tak,22.1.39,6000 Mbps,10 Gbps,"WPA3, MU-MIMO, OFDMA, Multi-Link Operation, 6 GHz band, USB 3.0, Mesh"
Netgear RAX120,Netgear,2023,27 dBm,2.5 Gbps,4,"802.11ax (WiFi 6E), Tri-Band (2.4/5/6 GHz)",Tak,23.5.93,10800 Mbps,2.5 Gbps,"WPA3, MU-MIMO, OFDMA, Multi-Link Operation, 6 GHz band, USB 3.0, Mesh"
Netgear RAX120,Netgear,2024,27 dBm,10 Gbps,4,"802.11ax (WiFi 6E), Tri-Band (2.4/5/6 GHz)",Tak,24.6.80,30000 Mbps,10 Gbps,"WPA3, Multi-Link Operation, 320MHz channels, MLO, BE, 10G ports"
Netgear RAX120,Netgear,2025,30 dBm,10 Gbps,10,"802.11ax (WiFi 6E), Quad-Band",Tak,25.7.66,23000 Mbps,10 Gbps,"WPA3, Multi-Link Operation, 320MHz channels, MLO, BE, 10G ports"
Netgear RAX200,Netgear,2005,15 dBm,100 Mbps,4,"802.11g, Single Band 2.4 GHz",Nie,5.9.87,54 Mbps,100 Mbps,"WPA, WPA2, Firewall, NAT"
Netgear RAX200,Netgear,2006,18 dBm,100 Mbps,4,"802.11g, Single Band 2.4 GHz",Nie,6.8.37,54 Mbps,100 Mbps,"WPA, WPA2, Firewall, NAT"
Netgear RAX200,Netgear,2007,20 dBm,100 Mbps,4,"802.11n, Dual Band (2.4/5 GHz)",Tak,7.2.41,150 Mbps,100 Mbps,"WPA2, QoS, WPS, USB 2.0"
Netgear RAX200,Netgear,2008,20 dBm,100 Mbps,4,"802.11n, Dual Band (2.4/5 GHz)",Tak,8.2.3,150 Mbps,100 Mbps,"WPA2, QoS, WPS, USB 2.0"
Netgear RAX200,Netgear,2009,20 dBm,100 Mbps,4,"802.11n, Dual Band (2.4/5 GHz)",Tak,9.4.46,300 Mbps,100 Mbps,"WPA2, QoS, WPS, USB 2.0"
Netgear RAX200,Netgear,2010,18 dBm,100 Mbps,5,"802.11n, Dual Band (2.4/5 GHz)",Tak,10.4.51,300 Mbps,100 Mbps,"WPA2, QoS, Guest Network, USB 2.0"
Netgear RAX200,Netgear,2011,20 dBm,100 Mbps,4,"802.11n, Single Band 2.4 GHz",Nie,11.12.94,600 Mbps,100 Mbps,"WPA2, QoS, Guest Network, USB 2.0"
Netgear RAX200,Netgear,2012,23 dBm,100 Mbps,4,"802.11n, Single Band 2.4 GHz",Nie,12.9.17,300 Mbps,100 Mbps,"WPA2, QoS, Guest Network, USB 2.0"
Netgear RAX200,Netgear,2013,25 dBm,1 Gbps,4,"802.11ac, Dual Band (2.4/5 GHz)",Tak,13.2.88,1200 Mbps,1 Gbps,"WPA2, MU-MIMO, Beamforming, USB 3.0, Guest Network"
Netgear RAX200,Netgear,2014,25 dBm,1 Gbps,5,"802.11ac, Tri-Band (2.4/5/5 GHz)",Tak,14.4.52,867 Mbps,1 Gbps,"WPA2, MU-MIMO, Beamforming, USB 3.0, Guest Network"
Netgear RAX200,Netgear,2015,25 dBm,1 Gbps,4,"802.11ac, Dual Band (2.4/5 GHz)",Tak,15.5.23,1300 Mbps,1 Gbps,"WPA2, MU-MIMO, Beamforming, USB 3.0, Guest Network"
Netgear RAX200,Netgear,2016,23 dBm,1 Gbps,4,"802.11ac, Dual Band (2.4/5 GHz)",Tak,16.9.52,1200 Mbps,1 Gbps,"WPA2, MU-MIMO, Beamforming, USB 3.0, Guest Network"
Netgear RAX200,Netgear,2017,27 dBm,2.5 Gbps,4,"802.11ac Wave 2, Dual Band (2.4/5 GHz)",Tak,17.5.6,4800 Mbps,2.5 Gbps,"WPA2, WPA3, MU-MIMO, OFDMA, Beamforming, USB 3.0, AiMesh, Mesh"
Netgear RAX200,Netgear,2018,23 dBm,1 Gbps,8,"802.11ac Wave 2, Dual Band (2.4/5 GHz)",Tak,18.5.24,2100 Mbps,1 Gbps,"WPA2, WPA3, MU-MIMO, OFDMA, Beamforming, USB 3.0, AiMesh, Mesh"
Netgear RAX200,Netgear,2019,23 dBm,1 Gbps,8,"802.11ac Wave 2, Tri-Band (2.4/5/5 GHz)",Tak,19.10.47,4800 Mbps,1 Gbps,"WPA2, WPA3, MU-MIMO, OFDMA, Beamforming, USB 3.0, AiMesh, Mesh"
Netgear RAX200,Netgear,2020,27 dBm,1 Gbps,8,"802.11ac Wave 2, Dual Band (2.4/5 GHz)",Tak,20.8.4,3000 Mbps,1 Gbps,"WPA2, WPA3, MU-MIMO, OFDMA, Beamforming, USB 3.0, AiMesh, Mesh"
Netgear RAX200,Netgear,2021,30 dBm,2.5 Gbps,5,"802.11ax (WiFi 6E), Dual Band (2.4/5 GHz)",Tak,21.11.75,4800 Mbps,2.5 Gbps,"WPA3, MU-MIMO, OFDMA, Multi-Link Operation, 6 GHz band, USB 3.0, Mesh"
Netgear RAX200,Netgear,2022,27 dBm,1 Gbps,4,"802.11ax (WiFi 6E), Dual Band (2.4/5 GHz)",Tak,22.11.81,10800 Mbps,1 Gbps,"WPA3, MU-MIMO, OFDMA, Multi-Link Operation, 6 GHz band, USB 3.0, Mesh"
Netgear RAX200,Netgear,2023,27 dBm,1 Gbps,8,"802.11ax (WiFi 6), Dual Band (2.4/5 GHz)",Tak,23.6.78,5400 Mbps,1 Gbps,"WPA3, MU-MIMO, OFDMA, Multi-Link Operation, 6 GHz band, USB 3.0, Mesh"
Netgear RAX200,Netgear,2024,30 dBm,10 Gbps,8,"802.11ax (WiFi 6E), Tri-Band (2.4/5/6 GHz)",Tak,24.7.32,23000 Mbps,10 Gbps,"WPA3, Multi-Link Operation, 320MHz channels, MLO, BE, 10G ports"
Netgear RAX200,Netgear,2025,27 dBm,10 Gbps,5,"802.11ax (WiFi 6E), Tri-Band (2.4/5/6 GHz)",Tak,25.7.31,30000 Mbps,10 Gbps,"WPA3, Multi-Link Operation, 320MHz channels, MLO, BE, 10G ports"
